Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,OldestDataDate,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
BALL,13887801000,NYSE,315059000,173000000,177000000,55000000,392000000,-174000000,446000000,297000000,179000000.0,,29189327.0,36540755.0,38416230.0,26384665.0,51172665.0,40577208.0,28812475.0,37050087.0,39922323.0,31368064.0,33538697.0,48177638.0,42411172.0,57129669.0,69230883.0,35446308.0,46605038.0,54557980.0,34737388.0,41209936.0,30451900.0,42245273.0,40098926.0,36219228.0
BAX,16123935000,NYSE,506405000,-141000000,44000000,181000000,-2937000000,252000000,71000000,238000000,450000000.0,1999-12-31,104292382.0,78464432.0,78436943.0,113226345.0,97692787.0,115673941.0,127949785.0,135047875.0,139859524.0,128056115.0,104880936.0,94361353.0,88276268.0,64723178.0,72055207.0,56848072.0,64780184.0,61758279.0,72352401.0,78416120.0,68906960.0,50626006.0,51907844.0,44161413.0
BBWI,6866906000,NYSE,227381000,99000000,81000000,434000000,91000000,120000000,155000000,594000000,88000000.0,1999-12-31,36295710.0,61772520.0,86976680.0,77642539.0,83750702.0,83434642.0,63509589.0,76108137.0,60946654.0,56546012.0,68857998.0,109463785.0,68066447.0,67367308.0,94986609.0,101415246.0,121458817.0,149207686.0,80836317.0,103213585.0,95014695.0,82900336.0,54354022.0,61823396.0
BBY,15123664000,NYSE,217638000,274000000,244000000,495000000,277000000,306000000,341000000,626000000,499000000.0,1999-12-31,25684999.0,41068752.0,55491384.0,39040977.0,50968308.0,57522391.0,36860607.0,66759586.0,38868860.0,43088410.0,57001800.0,82578734.0,52986454.0,53858736.0,67595151.0,58788990.0,73575329.0,97901039.0,44586557.0,89626208.0,46693736.0,65023494.0,72871847.0,72928774.0
BDX,75051196000,NYSE,290109000,407000000,460000000,509000000,288000000,360000000,454000000,677000000,265000000.0,,12084613.0,24178509.0,28380441.0,25888761.0,24037972.0,26459724.0,19414921.0,22298870.0,24244034.0,22202325.0,25223919.0,40882918.0,25512334.0,24310229.0,19756588.0,16321385.0,23442627.0,25818006.0,22770259.0,28914895.0,27701502.0,29123503.0,28706580.0,32397476.0
BEN,11301851000,NYSE,498978000,227500000,194200000,165600000,232700000,256400000,349600000,453200000,665700000.0,1999-12-31,42571989.0,48692216.0,54307967.0,79074063.0,59812064.0,65076658.0,54771008.0,95939731.0,64494527.0,88845753.0,69328115.0,75298841.0,66767446.0,65541641.0,48709245.0,63121923.0,58365495.0,73590208.0,72595649.0,72790921.0,56509406.0,64398782.0,53598081.0,57926406.0
BF.B,26900000000,NYSE,482460000,231000000,207000000,100000000,227000000,249000000,151000000,259000000,236000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
BG,15391093000,NYSE,150642000,622000000,632000000,336000000,380000000,206000000,688000000,231000000,653000000.0,,17108920.0,21507135.0,27290181.0,22603744.0,31342683.0,26657426.0,20684472.0,76716134.0,21410312.0,19820369.0,23864090.0,26625259.0,27506318.0,23259183.0,29738785.0,29760743.0,36437319.0,32016746.0,37163383.0,46192882.0,29162143.0,20318898.0,17765641.0,21472280.0
BIIB,37981282000,NASDAQ,144823000,591600000,387900000,550400000,1134700000,1058000000,303800000,368200000,329200000.0,,11878739.0,16166057.0,18354823.0,28761850.0,23456234.0,21337604.0,17344088.0,19959286.0,17527706.0,24120700.0,23482533.0,27708443.0,35183916.0,44139348.0,17163818.0,18745104.0,24800028.0,25691619.0,19977931.0,23828274.0,21682174.0,39097677.0,36743439.0,25754352.0
BIO,10075837000,NYSE,24004000,-1162251000,68962000,827700000,-162800000,-925114000,-3367347000,-1572200000,3929600000.0,1999-12-31,2402408.0,3408003.0,3790782.0,4429190.0,4567986.0,5941770.0,2358189.0,4042627.0,3486333.0,3082069.0,3262551.0,5777531.0,6034602.0,3494353.0,2666649.0,3525991.0,3345647.0,5197834.0,4952388.0,4439137.0,5482622.0,4015212.0,2748937.0,2134067.0
BK,32070244000,NYSE,778782000,1067000000,976000000,543000000,388000000,869000000,773000000,863000000,947000000.0,1999-12-31,64804902.0,95608058.0,78183408.0,103484787.0,102247194.0,97699339.0,111465224.0,153750882.0,90175648.0,131186790.0,87226671.0,93213974.0,133213284.0,96719622.0,60108494.0,62725041.0,101478873.0,107682843.0,104115795.0,149846786.0,108611093.0,106502392.0,89172995.0,73726786.0
BKNG,105294848000,NASDAQ,35692200,1290000000,266000000,1235000000,1666000000,857000000,-700000000,618000000,769000000.0,,2922585.0,5150629.0,6814015.0,5835096.0,6665953.0,8128936.0,4890087.0,8014375.0,6524538.0,6036797.0,6442774.0,8227076.0,7620900.0,9154401.0,8505061.0,7602498.0,9336413.0,10118676.0,7112190.0,12086626.0,10135275.0,7170392.0,7848034.0,8945272.0
BKR,35430248000,NASDAQ,1009650000,410000000,576000000,182000000,-17000000,-839000000,72000000,293000000,8000000.0,2017-08-31,76423795.0,149497864.0,120580656.0,172389182.0,145725870.0,157764657.0,117191617.0,178137861.0,116905610.0,126886555.0,180263018.0,158958793.0,185197772.0,232094541.0,198335822.0,196886263.0,221270003.0,209931789.0,233873645.0,349553044.0,161694289.0,201193635.0,150194611.0,188344312.0
BLK,93711524000,NYSE,149303000,1366000000,1157000000,1259000000,1406000000,1077000000,1436000000,1643000000,1681000000.0,1999-12-31,8523976.0,12437410.0,10652913.0,12162974.0,12596929.0,15050493.0,10466472.0,17221302.0,13008133.0,15021641.0,15132198.0,18991895.0,19318039.0,17673411.0,14255078.0,12738760.0,18107195.0,26777731.0,17022693.0,20293152.0,16266137.0,16628302.0,10658387.0,10649987.0
BMY,117971485000,NYSE,2089100000,2073000000,2262000000,2022000000,1606000000,1421000000,1278000000,2372000000,1546000000.0,1999-12-31,139549838.0,234209651.0,258003379.0,183981919.0,171664615.0,194761316.0,134270584.0,186872352.0,155705191.0,164846175.0,187192603.0,199338785.0,185041818.0,227462986.0,200473741.0,192581427.0,277642621.0,332001818.0,300515185.0,351726314.0,304191329.0,261788074.0,304122692.0,272618069.0
BR,20898898000,NYSE,117621000,324100000,198500000,57500000,50400000,248100000,176600000,47200000,67200000.0,,6349129.0,9274464.0,14160757.0,6920136.0,10661364.0,16574427.0,9586748.0,15219959.0,10118117.0,9797028.0,11037814.0,15719185.0,12149040.0,11740372.0,11770343.0,8463591.0,9862957.0,10093800.0,8299098.0,11556883.0,14443146.0,14043150.0,11523495.0,11787682.0
BRK.B,735530000000,NYSE,2184655908,35912000000,35504000000,18164000000,-2688000000,-43621000000,5580000000,39646000000,10344000000.0,1999-12-31,38959646.0,70946549.0,64507427.0,55742700.0,78430880.0,68939490.0,54990843.0,109280750.0,65680257.0,66962775.0,79522228.0,81978234.0,84982994.0,92088984.0,84002366.0,73422800.0,100755598.0,96295737.0,81179094.0,128957649.0,102491859.0,108132799.0,101960665.0,87108719.0
BRO,19770661000,NYSE,283613000,190400000,235500000,145200000,161100000,145200000,220300000,101700000,146400000.0,1999-12-31,16327693.0,21057695.0,21835214.0,23631449.0,25026113.0,22850125.0,32474517.0,27427497.0,18070733.0,26798760.0,21499712.0,23943350.0,37173188.0,32632299.0,20257900.0,23732136.0,28286627.0,54865301.0,31794224.0,43666183.0,32987329.0,40943308.0,26212532.0,28638963.0
BSX,72508178000,NYSE,1464220000,270000000,314000000,194000000,188000000,260000000,110000000,95000000,419000000.0,,121028276.0,162947394.0,176699369.0,133116617.0,151071011.0,202861595.0,203347070.0,189596747.0,148229619.0,142410811.0,122947504.0,126537928.0,175609564.0,142314286.0,129740059.0,156192095.0,186741288.0,184476554.0,176881990.0,185774178.0,188564818.0,193046711.0,171448450.0,190012593.0
BWA,9226235000,NYSE,235063000,204000000,217000000,255000000,273000000,216000000,200000000,129000000,96000000.0,,21383019.0,38633504.0,48360445.0,45368002.0,63444418.0,57244692.0,35139827.0,46368723.0,48106877.0,33056745.0,35688085.0,44185360.0,42433822.0,40092770.0,38425012.0,34231177.0,43294704.0,50251387.0,39222946.0,52734933.0,39923948.0,37815874.0,32775056.0,43619417.0
BX,126294499000,NYSE,709750000,601274000,85812000,557854000,2296000,-29393000,1216874000,1398478000,1401895000.0,2007-07-31,42852960.0,248220594.0,68480494.0,86806646.0,72128246.0,87104613.0,84593608.0,152362597.0,73856894.0,94655187.0,151895415.0,99986333.0,92721799.0,86172577.0,74940226.0,85219126.0,112968859.0,115880275.0,81789684.0,104797115.0,98928429.0,109996660.0,90912627.0,76466935.0
BXP,8696594000,NYSE,156865000,104299000,77890000,121803000,360977000,222989000,143047000,184543000,108297000.0,1999-12-31,23676678.0,28740390.0,31563864.0,33924995.0,39798821.0,34205482.0,33011909.0,58528688.0,22864092.0,26807513.0,37541699.0,34433347.0,34189370.0,34189039.0,23573210.0,26748484.0,23409692.0,20624880.0,12385629.0,16188650.0,20143092.0,21411648.0,17616291.0,13525357.0
C,79781749000,NYSE,1925700000,2915000000,4606000000,2513000000,3479000000,4547000000,4306000000,3173000000,4644000000.0,,259735000.0,318533469.0,355113457.0,365183167.0,303743082.0,323968789.0,305696947.0,590207015.0,291943168.0,381928528.0,381564150.0,353026353.0,392858515.0,402370597.0,335509178.0,437718364.0,470679364.0,577097464.0,481162048.0,741869854.0,456510993.0,563747923.0,516622537.0,440876035.0
CAG,13177577000,NYSE,477968000,319700000,37500000,341700000,381900000,-77500000,158900000,218400000,275500000.0,,86417251.0,75912490.0,80157079.0,92897528.0,82385332.0,95676937.0,86692638.0,105446266.0,72390021.0,97320895.0,78208289.0,73602313.0,82190379.0,68541267.0,56103570.0,94479174.0,79949350.0,92040893.0,94986949.0,137657562.0,61669809.0,106370442.0,82139144.0,80309129.0
CAH,22965121000,NYSE,246354000,-64000000,345000000,-130000000,110000000,138000000,-1391000000,49000000,271000000.0,1999-12-31,26524524.0,37865238.0,58075745.0,38077275.0,56976791.0,47913377.0,36319621.0,56631887.0,53675157.0,50515352.0,59035877.0,70337478.0,63614701.0,65345457.0,71752056.0,42942634.0,46141736.0,57636735.0,57670154.0,60482870.0,54611943.0,69475723.0,62485891.0,71473715.0
CARR,44025729000,NYSE,837628000,199000000,373000000,270000000,1312000000,573000000,1379000000,324000000,469000000.0,2020-04-30,58827920.0,95106372.0,99333762.0,111564649.0,116117268.0,126561069.0,129618400.0,119567381.0,83100859.0,72534613.0,69914136.0,79898331.0,113279238.0,87903334.0,99357861.0,77650022.0,105508649.0,124810142.0,92589077.0,112269091.0,107464237.0,93150886.0,70600778.0,75705365.0
CAT,138349740000,NYSE,516346000,2922000000,1943000000,1454000000,2041000000,1673000000,1537000000,2120000000,1426000000.0,,28932349.0,41502924.0,67916647.0,50225250.0,71077880.0,64137163.0,62970066.0,76612772.0,60488115.0,70851843.0,60975646.0,69079143.0,69681381.0,59331668.0,59525034.0,54589685.0,71114825.0,61612146.0,67025577.0,92996282.0,67496779.0,89456149.0,57743751.0,70721968.0
CB,86640443000,NYSE,410735000,1793000000,1892000000,1312000000,812000000,1190000000,1953000000,2141000000,1833000000.0,1999-12-31,19489130.0,33463259.0,33085121.0,38444221.0,43222567.0,37106589.0,29691306.0,46992431.0,39069677.0,31949257.0,34587528.0,35976616.0,33700724.0,34848640.0,30729136.0,38141138.0,40938919.0,38786084.0,30577068.0,42533690.0,45900779.0,38058007.0,35362994.0,37687179.0
CBOE,17102196000,BATS,105517000,167800000,173400000,159700000,150200000,-184500000,109600000,165900000,120400000.0,2010-07-30,9977591.0,13477080.0,15510525.0,10281234.0,13927804.0,14666527.0,10417502.0,16966197.0,13712700.0,12991634.0,13672122.0,20273301.0,13511849.0,11513127.0,15004275.0,11966887.0,11723957.0,14695397.0,13827395.0,14854620.0,12883609.0,11525764.0,10568300.0,13504145.0
CBRE,22137926000,NYSE,309838000,201403000,116892000,81112000,446639000,487322000,392297000,691992000,435743000.0,,16267845.0,39350584.0,28353651.0,32390255.0,38007737.0,44084418.0,33887092.0,46356545.0,27147304.0,25570444.0,30406425.0,35040665.0,37213317.0,38284045.0,31718249.0,32011448.0,49932309.0,49971453.0,37359179.0,48772766.0,30957161.0,27957206.0,32489950.0,29892982.0
CCI,41000014000,NYSE,433679000,455000000,418000000,414000000,419000000,421000000,421000000,353000000,351000000.0,,46795859.0,68192961.0,63735643.0,64853185.0,68941375.0,54875545.0,37483455.0,50926566.0,33106439.0,41607544.0,45865886.0,49573335.0,62611601.0,37049032.0,26732906.0,27589579.0,42880138.0,34215513.0,30509114.0,42016932.0,41896849.0,40198212.0,32586825.0,29878033.0
CCL,16014748000,NYSE,1119450000,1074000000,-407000000,-693000000,-1598000000,-770000000,-1834000000,-1891000000,-2620000000.0,1999-12-31,412106032.0,533471999.0,541066579.0,782724305.0,1189393264.0,767745154.0,540770174.0,1050036892.0,689486490.0,804439006.0,1006000697.0,1189963770.0,1532164139.0,1242415822.0,1084670695.0,1228579758.0,1168172738.0,871248771.0,640667115.0,954577155.0,712213490.0,748791104.0,1134740166.0,750957425.0
CDAY,11303728000,NYSE,155613000,3100000,9900000,-5200000,-21000000,-19800000,-27400000,-9500000,-20900000.0,2018-05-31,14050517.0,22587509.0,32897288.0,22940492.0,26194082.0,40180927.0,20649070.0,23018486.0,30829728.0,19326598.0,31345459.0,46983247.0,25843107.0,25492710.0,29053722.0,26389460.0,36787344.0,48952407.0,33242261.0,35443785.0,39832703.0,32300299.0,23498824.0,20615636.0
CDNS,68333445000,NASDAQ,271790000,221120000,241804000,240392000,186305000,186920000,235335000,176579000,176307000.0,,15826163.0,22805234.0,27965398.0,36925383.0,49085743.0,39615163.0,32277981.0,47776558.0,32886831.0,27900404.0,27496767.0,34408152.0,50594720.0,37852500.0,36646876.0,30202803.0,31944381.0,35684554.0,33841586.0,42257174.0,37188082.0,34572094.0,32643389.0,24397844.0
CDW,27991904000,NASDAQ,134048000,262600000,230100000,287200000,297800000,279300000,250200000,215300000,266600000.0,,8837456.0,12526637.0,13822971.0,11031057.0,18091042.0,21694520.0,21248919.0,16757356.0,19032477.0,15498718.0,11512436.0,13415749.0,13733818.0,13266885.0,21069205.0,11147903.0,15147057.0,20377768.0,18135912.0,17517104.0,21483586.0,17960543.0,22421993.0,16286602.0
CE,13111223000,NYSE,108852000,220000000,91000000,767000000,191000000,434000000,502000000,524000000,506000000.0,2005-02-28,10053116.0,21541693.0,31524983.0,24071292.0,30971919.0,35062514.0,16569770.0,33098728.0,18220500.0,19427279.0,20669519.0,26515977.0,20530958.0,26137299.0,20790714.0,25459202.0,22780566.0,22326522.0,17043647.0,25984460.0,20484952.0,14535144.0,14463421.0,15171959.0
CEG,36561797000,NASDAQ,321592000,833000000,96000000,34000000,-188000000,-111000000,106000000,42000000,607000000.0,2022-03-31,22150887.0,37932332.0,39107980.0,32552732.0,54450146.0,55270507.0,28793931.0,52792075.0,44304382.0,39458839.0,32462313.0,45314268.0,38356028.0,55828389.0,49779209.0,51655943.0,58936756.0,56065124.0,51063047.0,71718757.0,,,,
CF,16269375000,NYSE,192948000,527000000,560000000,-8000000,438000000,1165000000,883000000,-52000000,-185000000.0,,26569235.0,48095746.0,46186615.0,45052460.0,57904747.0,64740809.0,44034879.0,68887921.0,55812424.0,59981654.0,48329504.0,59697249.0,51537870.0,59247291.0,53772804.0,49781614.0,87013697.0,69061446.0,66852415.0,130543007.0,82259304.0,72556429.0,60447792.0,59292774.0
CFG,12520515000,NYSE,472294000,478000000,511000000,653000000,636000000,364000000,420000000,530000000,530000000.0,2014-10-31,73121402.0,100191594.0,117805360.0,137592154.0,144976256.0,212773336.0,176311198.0,232175790.0,61537403.0,82611413.0,75861665.0,78636874.0,98495069.0,100721861.0,78808491.0,84076830.0,112020358.0,126449065.0,186795825.0,128227406.0,81231013.0,121168613.0,84750411.0,87691505.0
CHD,21883421000,NYSE,246047000,221200000,203200000,-164700000,187100000,187100000,204400000,158100000,230400000.0,1999-12-31,22239475.0,23029069.0,26381677.0,26913775.0,32635618.0,40189722.0,24643641.0,29608934.0,27898841.0,27579461.0,27522302.0,33539414.0,36344175.0,35490193.0,34671810.0,26081496.0,34416567.0,30316790.0,24636094.0,29157446.0,36381196.0,44437336.0,37186172.0,23730204.0
CHRW,9983958000,NASDAQ,116431000,97316000,114891000,96193000,225798000,348185000,270348000,230098000,247053000.0,1999-12-31,11662103.0,20665236.0,20234610.0,16588258.0,26993106.0,23906232.0,22136289.0,26179709.0,28706887.0,38608836.0,26837508.0,35782723.0,27006692.0,29121709.0,25622517.0,25321879.0,25495810.0,26966081.0,27934900.0,33482568.0,31436533.0,23712323.0,24383290.0,21637838.0
CHTR,68017992000,NASDAQ,149671000,1223000000,1021000000,1196000000,1185000000,1471000000,1203000000,1610000000,1217000000.0,,10520373.0,23391599.0,27786548.0,27237478.0,23982551.0,22621205.0,20694179.0,25177902.0,19130244.0,27711303.0,36348828.0,25911438.0,33881407.0,34404012.0,25423747.0,23767439.0,28593026.0,32300083.0,31367464.0,34936182.0,37131700.0,27346333.0,29921737.0,19478387.0
CI,92384240000,NYSE,295980000,1460000000,1267000000,1169000000,2757000000,1559000000,1183000000,-336000000,1621000000.0,1999-12-31,16592276.0,21730334.0,32011938.0,28926558.0,35254215.0,39060626.0,34265123.0,45089250.0,33320669.0,32503763.0,27781384.0,44641392.0,40481974.0,43952175.0,42894976.0,40602198.0,41188872.0,34775003.0,26362836.0,37619933.0,34578055.0,35339521.0,40053715.0,46169728.0
CINF,16171854000,NASDAQ,156856000,534000000,225000000,1013000000,-418000000,-818000000,-266000000,1470000000,153000000.0,1999-12-31,8676528.0,12559594.0,13542913.0,15198608.0,14772120.0,10886094.0,10941966.0,24857329.0,12815211.0,11107805.0,11224544.0,13044168.0,19844806.0,18041296.0,16621965.0,20788162.0,12179862.0,13291418.0,12510166.0,17790246.0,14904297.0,12630945.0,11780692.0,10913452.0
CL,59645825000,NYSE,826692000,502000000,372000000,5000000,618000000,603000000,559000000,148000000,634000000.0,,64296240.0,72889334.0,81587075.0,104207458.0,101151966.0,129566607.0,98689144.0,101151455.0,72129429.0,104753612.0,69907674.0,74172400.0,97811523.0,103159554.0,97230255.0,80884257.0,96331529.0,108748185.0,133250969.0,121358234.0,89150708.0,110017763.0,101655537.0,75839226.0
CLX,15495165000,NYSE,124001000,176000000,-211000000,99000000,85000000,101000000,150000000,69000000,142000000.0,,28840223.0,29311594.0,29739960.0,21915141.0,22990873.0,31597564.0,19910587.0,25352931.0,26378339.0,23402074.0,17407114.0,29068928.0,23467080.0,19788016.0,22911527.0,23780219.0,31617745.0,32703480.0,26148012.0,29464974.0,38838822.0,29118429.0,26607344.0,27056280.0
CMA,5501690000,NYSE,131777000,273000000,324000000,350000000,351000000,261000000,189000000,228000000,262000000.0,1999-12-31,26948011.0,45159824.0,35553999.0,59784626.0,66706643.0,122273191.0,68138214.0,144388013.0,28010893.0,30793389.0,31115015.0,30336111.0,38004200.0,27684650.0,16148512.0,22438989.0,25321072.0,30308367.0,34681563.0,37991103.0,21014410.0,30574448.0,29554476.0,18808165.0
CMCSA,182536995000,NASDAQ,4115690000,4248000000,3834000000,3023000000,-4598000000,3396000000,3549000000,3057000000,4035000000.0,1999-12-31,223741393.0,379898019.0,352486393.0,372006642.0,368715771.0,458021643.0,334287099.0,442500732.0,352295914.0,421836143.0,529048305.0,500211522.0,623608169.0,646023123.0,486329825.0,451532269.0,507956099.0,555320779.0,457125575.0,471209060.0,449178780.0,505066874.0,540316520.0,331424230.0
CME,78720279000,NASDAQ,359746000,777600000,883800000,637900000,679600000,662500000,711000000,625200000,926500000.0,,20825930.0,22967671.0,31713013.0,28090818.0,35416557.0,29285407.0,25812522.0,46829844.0,35646447.0,37814767.0,43719782.0,45786254.0,41134229.0,30342706.0,29236123.0,26120190.0,34272185.0,35508564.0,29493735.0,40558159.0,37145973.0,34651287.0,24301926.0,25834938.0
CMG,49945969000,NYSE,27587600,341790000,291644000,223727000,257138000,259942000,158294000,133475000,204434000.0,2006-02-28,3033952.0,4421974.0,5232164.0,6780048.0,5393626.0,6315601.0,6811628.0,5678645.0,6401137.0,5575257.0,5473546.0,5741793.0,7965210.0,5452601.0,4477238.0,6117725.0,4737199.0,6272992.0,4661038.0,6340335.0,7131881.0,7389498.0,4543128.0,4463201.0
CMI,32330930000,NYSE,141647000,720000000,790000000,631000000,400000000,702000000,418000000,394000000,534000000.0,1999-12-31,7741568.0,16528187.0,17952865.0,17508723.0,24067179.0,21129813.0,16245013.0,31579778.0,17557366.0,16079420.0,17371538.0,23957713.0,19351919.0,15478604.0,18228322.0,20240902.0,18220243.0,20949006.0,21230805.0,30557718.0,24846722.0,22314000.0,21301970.0,21517417.0
CMS,15837860000,NYSE,291727000,198000000,204000000,171000000,165000000,148000000,353000000,639000000,189000000.0,,39255145.0,47504452.0,32700908.0,35561195.0,43639977.0,57208975.0,40015818.0,42853959.0,38735849.0,33738543.0,37386006.0,45813552.0,50696805.0,38923978.0,40247788.0,34299043.0,40321849.0,40567347.0,37891641.0,50036586.0,37808756.0,33808939.0,26762878.0,25361649.0
CNC,38509986000,NYSE,541479000,1058000000,1130000000,-213000000,738000000,-172000000,849000000,599000000,584000000.0,,34320264.0,77827161.0,65372730.0,72426867.0,69193974.0,60525535.0,72170576.0,88850307.0,84567135.0,75484702.0,64722273.0,74601967.0,78745551.0,98201767.0,62559467.0,57382567.0,59091661.0,66640147.0,49736360.0,63005810.0,48316276.0,73211914.0,99271136.0,79037964.0
CNP,17534292000,NYSE,631184000,118000000,325000000,134000000,202000000,190000000,531000000,654000000,218000000.0,1999-12-31,66822369.0,88268330.0,93076578.0,70503625.0,77916730.0,93000298.0,55260710.0,106862906.0,68179544.0,70864706.0,66719641.0,79407212.0,103712030.0,93651670.0,69817891.0,70149677.0,101094275.0,104332572.0,105913059.0,107482307.0,102194504.0,104081414.0,98680868.0,73892005.0
COF,37056991000,NYSE,381441000,1431000000,960000000,1232000000,1694000000,2031000000,2403000000,2425000000,3104000000.0,1999-12-31,27925444.0,40488080.0,45446864.0,53952101.0,54548325.0,86810512.0,52503224.0,84279588.0,53496557.0,80560312.0,67799444.0,54137031.0,57641752.0,56781778.0,50395542.0,51539497.0,63545623.0,55031281.0,55125823.0,76263773.0,49351482.0,65817741.0,57522235.0,59550843.0
COO,16422192000,NASDAQ,49524100,85300000,39800000,84600000,65600000,98400000,126600000,95300000,110300000.0,,4767790.0,6510545.0,6224650.0,4577406.0,6523911.0,7418902.0,4093741.0,7700223.0,6022162.0,5440999.0,7414186.0,7655708.0,6543927.0,7227857.0,6095884.0,5732644.0,7596164.0,8755951.0,5245012.0,7737582.0,5027023.0,7944398.0,8010290.0,5649315.0
COP,150057468000,NYSE,1197490000,2232000000,2920000000,3249000000,4527000000,5145000000,5759000000,2627000000,2379000000.0,,66255889.0,98337640.0,92880739.0,97918923.0,116238404.0,140979251.0,113289480.0,163765004.0,155868441.0,97124730.0,125128160.0,147172934.0,152049990.0,160448573.0,147510177.0,142842672.0,200256573.0,167936914.0,135708737.0,233599283.0,172793270.0,176124909.0,151451473.0,176645441.0
COR,35141419000,NYSE,200854000,479581000,435402000,479745000,294737000,406964000,548014000,449105000,437698000.0,1999-12-31,14418819.0,26956730.0,53799034.0,23201696.0,28221828.0,35227634.0,15917874.0,27110341.0,27550910.0,27453159.0,29411504.0,43924605.0,21385473.0,22770761.0,23178299.0,17294181.0,30571769.0,43445968.0,25527130.0,25402042.0,26624541.0,19238210.0,19897350.0,21099285.0
COST,253354099000,NASDAQ,442741000,2160000000,1302000000,1466000000,1364000000,1868000000,1353000000,1299000000,1324000000.0,1999-12-31,23720101.0,33942850.0,32429328.0,36898722.0,35247990.0,43430222.0,33725488.0,48895306.0,31624150.0,40977723.0,54990841.0,40656894.0,44909971.0,49455119.0,42233425.0,46977046.0,54379810.0,80762146.0,49687916.0,59573742.0,41819651.0,57909087.0,60681934.0,42925380.0
CPB,11947594000,NYSE,297945000,169000000,160000000,232000000,297000000,96000000,188000000,212000000,261000000.0,,40934766.0,69188135.0,58108634.0,43558607.0,69756234.0,50234700.0,34642100.0,56501135.0,44139258.0,50402985.0,59537087.0,48293872.0,46783210.0,63982461.0,36529515.0,46943407.0,66120804.0,58490224.0,36864146.0,59137825.0,48478384.0,64216053.0,63442537.0,39641884.0
CPRT,44847346000,NASDAQ,957356000,347785000,350431000,293677000,245848000,263735000,278620000,287412000,260363000.0,1999-12-31,43958656.0,85473791.0,53776173.0,41604078.0,47437474.0,49523729.0,40026928.0,49806329.0,36235333.0,33986509.0,41324819.0,45546140.0,21670845.0,29223755.0,19242841.0,20307282.0,24243874.0,27848203.0,21471250.0,34551480.0,26007826.0,22930155.0,17767504.0,18380204.0
CPT,10341839000,NYSE,106771000,91099000,41917000,45709000,29844000,497315000,80745000,212898000,29483000.0,1999-12-31,10487793.0,12527221.0,16356039.0,12809579.0,17773960.0,16372596.0,13264951.0,22308317.0,18065200.0,17176812.0,17396420.0,18721340.0,19634744.0,19091633.0,17301071.0,11170221.0,20177687.0,18714769.0,42511447.0,23126260.0,17722048.0,16937616.0,14823271.0,11849479.0
